,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Std_Combined
313,400.0,-0.016024349778890563,0.0009189192327859508,-0.0185079872608184,-0.016612485051155076,-0.0159855037927627,-0.01527526974678035,-0.0140759944915771,400.0,0.008153627514839123,0.000286599367690474,0.0073870010673999,0.007961500436067526,0.0081569999456405,0.0083669982850551,0.0089109987020492,400.0,0.0048540527001022845,0.001829010069505175,0.0004390031099319,0.003321247175335875,0.0055635012686252,0.0064489990472793,0.0076229944825172,0.0020668404844824927
314,400.0,-0.024897029548883395,0.0014329169350572922,-0.0288510024547576,-0.025813736021518676,-0.02482050657272335,-0.023772515356540624,-0.021697998046875,400.0,0.007290507405996274,0.00048578577668679986,0.0060500018298625,0.006944498978555124,0.00736050028353925,0.007671998813748325,0.0084749981760978,400.0,0.0038284723646938423,0.002727661108839986,-0.0030699968338012,0.0016429983079432999,0.004903495311737,0.00609075091779225,0.0078129991888999,0.0031191944293813044
315,400.0,-0.022716477066278412,0.001558788472877541,-0.0270340144634246,-0.023737005889415675,-0.02266000211238855,-0.02149824798107145,-0.0189069807529449,400.0,-0.0065829325420781485,0.001088539901671166,-0.0089369993656873,-0.007353499531745875,-0.00675200112164015,-0.005844750907272074,-0.0038520023226737,400.0,0.003034422565251553,0.0027117085670354383,-0.0041679963469505,0.000958500429987825,0.0039344988763332,0.00523650087416165,0.0075640007853507,0.0033118127926015923
316,400.0,-0.028540080115199044,0.0025161299582867904,-0.0355699956417083,-0.03022376447916025,-0.0283010005950927,-0.0266352295875549,-0.0230879783630371,400.0,0.029197574919089628,0.0015217294503238354,0.0255369991064071,0.028118999209254925,0.02919450309127565,0.030122499912977177,0.0336330011487007,400.0,0.07738865015096959,0.008407650644350841,0.061913002282381,0.06990049965679643,0.07732200250029561,0.0846967492252588,0.0933860018849372,0.00890702867652419
317,400.0,-0.04283784262835974,0.0030918136742977063,-0.0509830117225647,-0.04495173692703243,-0.042849987745285,-0.040847994387149776,-0.0348010063171386,400.0,0.033285417505539906,0.0010906015506023036,0.0305170007050037,0.032487250864505726,0.0332479998469352,0.03409075085073705,0.0366580039262771,400.0,0.0773576224222779,0.008645927207093906,0.0614259988069534,0.06962249800562853,0.07745900005102155,0.08506424725055688,0.0938030034303665,0.009246663225678605
318,400.0,-0.04071695230901236,0.0016760699270091997,-0.045194000005722,-0.041777506470680195,-0.040748000144958454,-0.03946524113416665,-0.0369290113449096,400.0,0.03175261987373228,0.0013526746123290396,0.0283609963953495,0.0307810008525848,0.03164700046181675,0.03280849941074845,0.0354290008544921,400.0,0.013391552511602593,0.004111831494039374,0.0051769986748695,0.009659996256232201,0.01498950272798535,0.017217252403497675,0.0191119983792305,0.0046417773796723835
319,400.0,-0.042139507606625506,0.0016137769231491083,-0.04652601480484,-0.0431612282991409,-0.0421704947948455,-0.04097599536180495,-0.0383509993553161,400.0,0.04084708747453982,0.0020363552438874212,0.03600699827075,0.03953699860721825,0.0407630000263452,0.042418248951435075,0.0461400002241134,400.0,0.023672637557610825,0.005450144185944983,0.015064999461174,0.01835400052368635,0.02441550418734545,0.028948750346898977,0.0312910005450248,0.006037805088323595
320,400.0,-0.05834806561470027,0.0021595422618991412,-0.0637660026550293,-0.06000125408172605,-0.058419480919837896,-0.05678775161504738,-0.0530740022659301,400.0,0.04163533248007292,0.001755504455471226,0.0373759977519512,0.0403772527351975,0.0415149983018636,0.04299100302159782,0.0463059991598129,400.0,0.02047508244402702,0.004992900865078845,0.0121780037879943,0.0156794991344213,0.0212370008230209,0.025237999856472,0.0280330032110214,0.005716159350701558
321,400.0,-0.056844491586089084,0.0020920010759182136,-0.0621469914913177,-0.058409236371517174,-0.05690649151802055,-0.05531699210405343,-0.0518189966678619,400.0,0.031853192388080015,0.001118811274011986,0.0289099998772144,0.03108325041830535,0.0318494997918605,0.032690747641026904,0.0345159992575645,400.0,0.010144127514213275,0.004023558512585005,0.0015939995646476,0.0066267512738704005,0.011442001909017549,0.01374824903905385,0.01613200455904,0.0046708918069994455
322,400.0,-0.030007367432117415,0.0013139527814874953,-0.0338540077209472,-0.0308055132627487,-0.029955506324768,-0.0290634930133819,-0.0270630121231079,400.0,0.04177111009135838,0.002351425499649593,0.0360159985721111,0.04014950152486555,0.041782498359680106,0.043498002924025024,0.0473239980638027,400.0,0.025762419905513482,0.0055449016426780545,0.017595998942852,0.020333247259259175,0.0258850008249282,0.031158750876784252,0.0334030017256736,0.006164544429181677
323,400.0,-0.038811170086264564,0.0017262921571086025,-0.0434919893741607,-0.03988274186849588,-0.0388349890708923,-0.0375304892659187,-0.0349110066890716,400.0,0.020211104908958027,0.0006649438874257995,0.0183999985456466,0.0197337488643825,0.02028349973261355,0.020681501366197976,0.0217850022017955,400.0,0.00597914252430196,0.003359937533716949,-0.0021120011806488,0.0032130014151334,0.0075314976274967,0.0087882541120052,0.0107950046658515,0.003835546273426973
324,400.0,-0.0548217805474996,0.002226517264593015,-0.0605829954147338,-0.056473240256309475,-0.054877504706382696,-0.053236737847328124,-0.0493140220642089,400.0,0.02018239749595518,0.0008410039606339117,0.0180319994688034,0.019596501253545225,0.020274000242352402,0.0207780003547668,0.0222330018877983,400.0,0.0033676049299537873,0.003972644538049567,-0.0063989982008934,0.0002552513033151,0.00492699816823005,0.00663349777460095,0.0091949999332427,0.0046310443117106685
325,400.0,-0.06400685794651503,0.003950606452246696,-0.0734910070896148,-0.06679224967956543,-0.06402099132537839,-0.061570987105369526,-0.0533320009708404,400.0,0.03723668257705863,0.0015350130171992303,0.0336099974811077,0.03615524899214498,0.03731350041925905,0.03825775254517785,0.041252002120018,400.0,0.07894446507096287,0.009171837030159289,0.0619530007243156,0.07083024829626078,0.07903650030493731,0.08711750060319898,0.0970019996166229,0.010103769138856324
326,400.0,-0.03494734518229957,0.0020481976343233814,-0.0406849980354309,-0.03629299998283378,-0.034919992089271504,-0.033524021506309495,-0.0300039947032928,400.0,-0.007037365036085198,0.001556587716001138,-0.0102220010012388,-0.008205499500036175,-0.00725199934095135,-0.0060492502525448,-0.0029810015112161,400.0,0.0029206624068319515,0.0036997388253527915,-0.0063809975981712,8.500181138510995e-05,0.00422099605202665,0.00601849704980845,0.008941002190113,0.004506234153112373
327,400.0,-0.03670374818146224,0.001864881014844122,-0.0418989956378936,-0.03790124505758283,-0.036666482686996404,-0.0353597328066825,-0.0324579775333404,400.0,0.006931484905071508,0.0008720117517172732,0.0047850012779235,0.006235749460756725,0.006829000078141649,0.007623000070452625,0.0089800022542476,400.0,0.002528990097343899,0.0035680350464084424,-0.0065519958734512,-0.000215752050280525,0.00394500419497485,0.0055185016244649245,0.0076759979128837,0.004119351864924623
328,400.0,-0.052770397588610594,0.0024109207310730667,-0.0591489970684051,-0.054453507065772996,-0.05276249349117275,-0.051098257303237825,-0.0467160046100616,400.0,0.006824937369674395,0.0013467719464248338,0.003430001437664,0.0057627516798674505,0.0066349999979138,0.007817748468369176,0.0103120021522045,400.0,0.0009339701756834859,0.004234219263855711,-0.0099279955029487,-0.0022332537919282254,0.0025054961442946997,0.0043762512505054006,0.0072409957647323,0.005055190028238466
329,400.0,-0.05078158468008036,0.002652828310736717,-0.05799201130867,-0.0525542572140693,-0.0507080107927322,-0.0489627569913864,-0.0441850125789642,400.0,-0.007276007547043214,0.002191724733532625,-0.011948000639677,-0.008931749965995476,-0.007528499700129,-0.005867500789463475,-0.0015030018985271,400.0,0.002554974891245347,0.004528367632870866,-0.0086189955472946,-0.0008869990706443499,0.00420000031590455,0.006373252719640675,0.0097730010747909,0.005687465935920616
330,400.0,0.10739487335085865,0.006575709713258119,0.0948880016803741,0.10173074901103969,0.10774698853492734,0.1129290163516998,0.1202279925346374,400.0,-0.008139780149795068,0.0018473195569553616,-0.0121239982545375,-0.009455251973122324,-0.00831350125372405,-0.0068187494762241,-0.0038460008800029,400.0,-0.002621677443385074,0.0007433986487254923,-0.0047769993543624,-0.00318025238811965,-0.0025639981031417,-0.0020802542567253,-0.0006430000066757,0.006870603272600873
331,400.0,0.08711756996810432,0.005441719420557994,0.0767230093479156,0.08244300633668898,0.08739951252937314,0.0917260199785232,0.0977870225906372,400.0,-0.011921410013455853,0.002107056208448278,-0.0163449998944997,-0.0134417507797479,-0.0121264988556504,-0.01050699921324845,-0.0070040021091699,400.0,-0.0014672975614666434,0.0007138957683929245,-0.0033439993858337,-0.001983752474188725,-0.00141149759292595,-0.0009282473474740501,0.0002550035715103,0.005878915145311063
332,400.0,0.020650852620601606,0.003766550911000414,0.0148659944534301,0.0170404985547065,0.02077300846576685,0.0242775008082389,0.0266160070896148,400.0,-0.04282954000867898,0.0037996094481321787,-0.0522190034389495,-0.04559575021266935,-0.04306250065565105,-0.040249250829219776,-0.0326200015842914,400.0,0.04494706247001881,0.004825497674223767,0.0363210029900074,0.04055724758654827,0.04468850232660765,0.04933125060051673,0.0543590001761913,0.007204815440206109
333,400.0,0.036019854322075794,0.0044579051512784375,0.0290849804878234,0.031655989587306976,0.03594951331615445,0.04018725454807277,0.0430900156497955,400.0,-0.04253773009404535,0.003968670141584148,-0.0511009991168975,-0.04540249891579145,-0.04310199990868565,-0.039745250716805375,-0.0321960002183914,400.0,0.03758946503512557,0.0043592019365203405,0.0299880020320415,0.03362450096756215,0.03730899840593335,0.041589502245187676,0.0460470020771026,0.007390933807974406
334,400.0,0.006231437921523999,0.0032055741406302792,0.0007019937038421,0.0032817423343658,0.006533995270729,0.009322255849838201,0.0113299787044525,400.0,-0.04164451749995345,0.003859308187642176,-0.0518639981746673,-0.04455699957907192,-0.04177500121295445,-0.03891150094568727,-0.0312850028276443,400.0,0.05119775237515565,0.005263916544414361,0.0416080020368099,0.04646000266075133,0.0510630030184984,0.055906502529978676,0.0613340027630329,0.007271779881489726
335,400.0,0.11486430540680882,0.008620381124662475,0.1002820134162902,0.10691272467374796,0.11514700949192044,0.12261123210191723,0.1299269795417785,400.0,-0.034959875065833285,0.004325829520198085,-0.0444779992103576,-0.03801950253546235,-0.03539350070059295,-0.031892499886453124,-0.0248430017381906,400.0,0.028093797583132938,0.0038888084659481977,0.0207580029964447,0.02472624555230135,0.02795200049877165,0.0314064975827932,0.0360570028424263,0.010399355896260338
336,400.0,0.1344348921626806,0.00948749326602734,0.1179710030555725,0.12587726116180412,0.1348160058259964,0.14291901141405097,0.1513959765434265,400.0,-0.031880330038256896,0.004005398760353715,-0.0408679991960525,-0.034686998464167076,-0.032194999977946254,-0.02892574900761245,-0.0224700011312961,400.0,0.024356245100498154,0.0035564384213919737,0.0177130028605461,0.0212702509015798,0.024219501763582202,0.0273487493395805,0.0316369980573654,0.010895136619038343
337,400.0,0.07473062224686142,0.006936457692186888,0.0636069774627685,0.06801225244998925,0.0746929943561554,0.08112551271915433,0.0860439836978912,400.0,-0.038654435067437536,0.004371678269170026,-0.0477860011160373,-0.04185099899768827,-0.03923200070857995,-0.035661000758409424,-0.0281640011817216,400.0,0.0391626425273716,0.004955310630466317,0.0300570018589496,0.03472125064581625,0.0389665029942989,0.04350125044584273,0.0490490049123764,0.009580246325071425
338,400.0,0.09489247433841225,0.007797802099848892,0.0820529758930206,0.08745322376489632,0.09503801167011255,0.10203400254249567,0.1081039905548095,400.0,-0.03721485003363336,0.004483871738399835,-0.0467969998717308,-0.0404512509703636,-0.0377869978547096,-0.03415300231426953,-0.0266900025308132,400.0,0.033027817457914305,0.004435561778733764,0.0247790031135082,0.02910974901169535,0.03281849995255465,0.03692249953746793,0.0419770032167434,0.010029208924326603
339,400.0,0.06383631974458691,0.004793579062592196,0.0551260113716125,0.0595452412962913,0.063909500837326,0.06789699196815491,0.0730059742927551,400.0,0.02990405744872983,0.0016052806502342622,0.0259070005267858,0.028788749128580024,0.0299914982169866,0.031087997369468198,0.0335679985582828,400.0,0.00696687996387477,0.0014390717416373723,0.0043819993734359,0.0056170001626014,0.00683549791574475,0.008322250097989974,0.009612001478672,0.005256068271333434
340,400.0,-0.009200816303491543,0.0015984641899339622,-0.0128410160541534,-0.01051276177167885,-0.009021520614624,-0.007902763783931675,-0.0054740011692047,400.0,-0.027587647568434424,0.002937244527978562,-0.0337079986929893,-0.02967449929565185,-0.028098499402403748,-0.025462000630795872,-0.0207310020923614,400.0,0.014194524958729695,0.0016260458082199062,0.0113300010561943,0.012611499056219975,0.01441399753093715,0.015748251229524602,0.0171739980578422,0.003718402634743953
341,400.0,-0.007285125181078863,0.0021631450899612693,-0.0119419991970062,-0.00911750644445415,-0.006968006491661,-0.005406990647315925,-0.0025700032711029,400.0,-0.036455140099860686,0.004128891292911489,-0.0444269999861717,-0.0394812477752566,-0.0374205000698566,-0.03372625075280663,-0.026222001761198,400.0,0.0251242000330239,0.0026179603523963906,0.0211650021374225,0.022588498890399898,0.02465799823403355,0.027580501511692924,0.0297290012240409,0.005346087952477333
342,400.0,-0.001242510899901348,0.0009699183902120458,-0.0026650130748748,-0.0021732524037360998,-0.00132700800895685,-0.000296749174594825,0.0005100071430206,400.0,-0.024947780054062552,0.002261510629318365,-0.0298569984734058,-0.0265035014599561,-0.0251500001177191,-0.023261999711394275,-0.0199030004441738,400.0,0.009657249934971282,0.0006025314993666825,0.0080620050430297,0.00916349515318865,0.00964599847793575,0.01013925112783905,0.0110390037298202,0.002533419866094157
343,400.0,-0.0559885828197002,0.003929460001363477,-0.0661990046501159,-0.058753266930580125,-0.05598449707031245,-0.05325800180435172,-0.046403020620346,400.0,-0.032320525087416126,0.005993086240508581,-0.0459720008075237,-0.036398500204086276,-0.03292349912226195,-0.028161997906863676,-0.0173630025237798,400.0,0.05947500761598344,0.006356660736155281,0.0464390031993389,0.053944749757647424,0.059426499530673,0.06497499905526635,0.0720480009913444,0.009579398431168156
344,400.0,-0.03712100297212596,0.0034647845654347392,-0.0465930104255676,-0.0396187677979469,-0.03694300353527065,-0.03454224765300745,-0.0288780033588409,400.0,-0.03507377760019149,0.005576023860525401,-0.0481070019304752,-0.03891025017946955,-0.035604499280452645,-0.03123074909672135,-0.0211000014096498,400.0,0.05812408743426199,0.006233460858921119,0.0459410026669502,0.05249999649822705,0.0579950027167797,0.06367049738764757,0.0701330006122589,0.009052779046112028
345,400.0,-9.993024170397567e-05,0.00022483967001936354,-0.0003930032253265,-0.000318020582199,-0.00015300512313838174,0.000117003917694,0.0002759993076324,400.0,-0.011221295068971763,0.0008279265196541915,-0.0129979979246854,-0.01184524921700355,-0.01128549873828885,-0.010569748934358324,-0.0094409994781017,400.0,0.0008947099372744085,0.0004717109936828533,-0.0001100003719329,0.000539250671863525,0.0008445009589195,0.0012362506240605501,0.0021950006484985,0.0009790436459741637
346,400.0,-0.07917361520230766,0.004614048480160659,-0.0903150141239166,-0.08233148604631418,-0.07921399176120755,-0.07623173296451567,-0.0672689974308013,400.0,-0.029495182551909194,0.0062833504480407885,-0.0430399999022483,-0.03409524820744987,-0.0302195008844137,-0.02514550089836115,-0.0139470025897026,400.0,0.06080408497713502,0.006445356600326687,0.0469460003077983,0.05543824937194582,0.0611710008233785,0.06596474908292292,0.0740680024027824,0.010114967025924605
347,400.0,0.007601554840803099,0.0025015667187404615,0.0035080015659332,0.0052387565374374,0.00779199600219725,0.009939000010490376,0.0118230283260345,400.0,0.045349662611260964,0.003152644769679444,0.0380589962005615,0.0429965024814009,0.045637996867299,0.04762849956750867,0.0524039976298809,400.0,0.030333740068599537,0.005827770637980831,0.0226470008492469,0.024603746831417025,0.0296845026314258,0.036002501845359774,0.0388260036706924,0.007082366532523474
348,400.0,-0.018977388218045187,0.0013254266448979592,-0.0226579904556274,-0.019799239933490698,-0.0186744928359985,-0.017959751188755,-0.0166420042514801,400.0,0.05011532730422909,0.0036569707918179717,0.041773997247219,0.04728174861520522,0.05038050003349775,0.05276600178331135,0.0586690008640289,400.0,0.0406750849448144,0.006301400414969543,0.0317290015518665,0.03462400194257492,0.04023450240492815,0.0467574996873736,0.0506549999117851,0.007405257480533243
349,400.0,-0.030812192410230588,0.0014828098568815244,-0.0351980030536651,-0.03173349797725675,-0.03075300157070155,-0.029769517481326998,-0.0275080204010009,400.0,0.04891622752882536,0.003054478386678396,0.0415020026266574,0.04657975025475025,0.049015499651431996,0.05111324880272145,0.0562610030174255,400.0,0.03821965000592168,0.00640672236538126,0.0293519981205463,0.03188899997621767,0.037724502384662545,0.04437474999576803,0.048284001648426,0.0072508382104020845
350,400.0,0.15196467094123364,0.010668448357917474,0.1330209970474243,0.14233773946762085,0.1521935015916824,0.1611325144767761,0.1715530157089233,400.0,0.03604855993296946,0.0027777145563842613,0.0301449969410896,0.0338117517530918,0.03614549711346619,0.03806300088763235,0.0422500036656856,400.0,0.04120215499773617,0.0038042664074977397,0.0333200022578239,0.03800650127232068,0.0413035005331039,0.04414124879986045,0.0498270019888877,0.011662072346779401
351,400.0,0.07486526049673553,0.008327192864330094,0.0619059801101684,0.06685625761747357,0.0748369991779327,0.08259399980306617,0.0882820188999176,400.0,0.024606504803523378,0.002399058689665313,0.0206170007586479,0.02239049877971405,0.024246499873697702,0.0267929984256625,0.0294369980692863,400.0,0.07077355755493041,0.007193062369903694,0.0564559996128082,0.06464550271630282,0.07095599919557564,0.07679275423288338,0.0851740017533302,0.011262227570668833
352,400.0,0.03060735724866386,0.005458603399622776,0.022255003452301,0.02526949346065515,0.03075249493122095,0.03567648679018018,0.039353996515274,400.0,0.0008673973986878843,0.0020052816368974326,-0.003626000136137,-0.000814998988062125,0.0015710005536675,0.0025802515447139,0.0040319971740245,400.0,0.07321146765723821,0.007787961758162394,0.0580390021204948,0.06655524671077723,0.0729804970324039,0.07955699786543843,0.0889730006456375,0.00971956037402162
353,400.0,0.031570425555109936,0.005527277546413485,0.0231709778308868,0.026164248585700947,0.0316600054502487,0.03674999624490737,0.0403580367565155,400.0,-0.01359962753020222,0.0019464480512470831,-0.0197630003094673,-0.01476199971511955,-0.013396498747169899,-0.0122009981423616,-0.009859001263976,400.0,0.07089989993721242,0.006874525010718603,0.0571290031075477,0.06521824561059472,0.0707790032029151,0.0763732511550188,0.0854829996824264,0.009033191640515874
354,400.0,-0.011458486914634657,0.0011449266461798354,-0.0143859982490539,-0.012212760746479,-0.0113880038261413,-0.0105502530932426,-0.0085659921169281,400.0,-0.017888652556575787,0.0015988271566438888,-0.0214899983257055,-0.019057499710470376,-0.018091499805450398,-0.016665249597281124,-0.0142140015959739,400.0,0.0056452400609850375,0.001216073372052695,0.0024900063872337,0.004644496366381575,0.00607499852776525,0.006684998050332025,0.0077130049467086,0.002312128834682488
355,400.0,-0.020729619860649064,0.0017721932337256502,-0.025611013174057,-0.021881498396396602,-0.02055551111698145,-0.019351489841937998,-0.016207993030548,400.0,-0.019372007499914568,0.001959936189028893,-0.023667998611927,-0.02078674966469405,-0.019567500799894298,-0.018091749399900426,-0.014351001009345,400.0,0.0076835524104535095,0.0027142004067386245,0.0014440044760704,0.0053149983286856755,0.00864950194954865,0.010064000263810125,0.0122850015759468,0.003787994531499246
356,400.0,-0.019795676916837642,0.0021070257236604126,-0.0255169868469238,-0.021220751106738975,-0.019519492983818,-0.018055252730846325,-0.014517992734909,400.0,-0.02834699506871398,0.0033641498137842738,-0.0353289991617202,-0.030857500154524976,-0.028923501260578598,-0.026110251434147302,-0.0199220012873411,400.0,0.016921650078147603,0.0029142573101624174,0.0111690014600753,0.01413875259459015,0.017765000462532002,0.01968800462782375,0.0217889994382858,0.004924424538927014
357,400.0,-0.02908976033329959,0.0029036854282083733,-0.0371490120887756,-0.031025260686874348,-0.028850510716438252,-0.026930004358291574,-0.0225999951362609,400.0,0.01651531248353417,0.0008490490182303981,0.0140859968960285,0.0159440003335475,0.016627499833703,0.017158749513328,0.0183560028672218,400.0,0.08054385755211112,0.008318530412347433,0.064638003706932,0.0731995031237602,0.08058150112628931,0.08772025071084497,0.0965680032968521,0.0088515660491518
358,400.0,-0.0272306059300899,0.003055625418993273,-0.0356310009956359,-0.02931497991085045,-0.0269144922494888,-0.024885989725589676,-0.0201939940452575,400.0,-0.0004886050662025693,0.0016850094561132551,-0.0051160007715225,-0.001537248492240875,-0.0005359994247555,0.000749750062823225,0.003533000126481,400.0,0.0828034150600433,0.008117548946335613,0.0665710046887397,0.07576925121247764,0.08283200487494466,0.0896415002644062,0.0985810011625289,0.008835762811695621
359,400.0,0.15365663342177868,0.010387082633069571,0.1352730393409729,0.14435324072837824,0.1538765132427215,0.1628707572817802,0.1725860238075256,400.0,-0.028466302519664116,0.003531818601884435,-0.0365759991109371,-0.0310532497242093,-0.02866900060325855,-0.02590000024065375,-0.0200810022652149,400.0,0.02197944503277536,0.003342915302042704,0.0157909989356994,0.0190029963850975,0.02180750295519825,0.024911502376198748,0.0287469998002052,0.011469102448729966
360,400.0,-0.013875277712941121,0.0030016097315887936,-0.0211270153522491,-0.016193233430385524,-0.0132904946804046,-0.011479511857032726,-0.0077809989452362,400.0,-0.0034134325385093206,0.0016653167985515535,-0.0083830002695322,-0.0042352494783699,-0.0032975003123283,-0.00225499924272295,3.199651837348938e-05,400.0,0.08086801746860144,0.00736856443061568,0.0660779997706413,0.07449374534189698,0.080739501863718,0.0869762524962425,0.0956670045852661,0.008128879553077478
361,400.0,0.02640605494379992,0.0038416339629749672,0.0201810002326965,0.022710986435413274,0.026540011167526148,0.02996798604726785,0.0327630043029785,400.0,0.047592574739828655,0.003200346345710928,0.04042399674654,0.04519300162792202,0.04783499799668785,0.04991700127720827,0.0547860004007816,400.0,0.03260705002583559,0.004985436016757915,0.0255089998245239,0.02778550051152705,0.03199600055813785,0.037329498678445774,0.0406579971313476,0.007060803106954269
362,400.0,-0.2327549672871828,0.011063804256403905,-0.2572610080242157,-0.24021126329898826,-0.23290899395942685,-0.22515874728560442,-0.2058450132608413,400.0,-0.03907815749756987,0.007360447875178193,-0.0528599992394447,-0.0451367506757378,-0.0402279999107122,-0.03267874941229815,-0.0228959992527961,400.0,0.07442348007112738,0.007950550082298976,0.0577410012483596,0.06847474910318847,0.07511950284242624,0.08045199885964392,0.091339997947216,0.015485322216808425
363,400.0,-0.2228226925060153,0.009515691336638162,-0.2440810203552246,-0.22957275062799448,-0.22281499207019806,-0.21667075902223581,-0.1989250183105468,400.0,-0.033692899956367865,0.007522172677859864,-0.0472560003399848,-0.03994899988174437,-0.0350544992834329,-0.027076748665422173,-0.0174399986863136,400.0,0.0688698500115424,0.00809748724344043,0.0520660020411014,0.0626087505370378,0.0696104988455772,0.07514624670147893,0.0857129991054534,0.01458426422783791
364,400.0,-0.23519962772727013,0.010029686791667408,-0.2569689750671386,-0.24246074259281158,-0.23537650704383845,-0.22787649556994433,-0.2121290117502212,400.0,0.09965537477284667,0.00391938756528642,0.0901120007038116,0.09661875478923312,0.0996319949626922,0.1026827506721019,0.1088619977235794,400.0,0.0570313125196844,0.006070659189899739,0.0444839969277381,0.05176075082272285,0.057026000693440396,0.062341248616576125,0.0703900009393692,0.012361598562717674
365,400.0,-0.2382874171063304,0.010126958214928669,-0.2597709894180298,-0.2457894943654537,-0.23841501027345655,-0.23069749027490613,-0.2153340131044387,400.0,0.0926668798178434,0.0039450094544937935,0.0825660079717636,0.08952949754893777,0.09261450171470635,0.09551374986767767,0.1022270023822784,400.0,0.03525413517840202,0.004511411848553954,0.0260179974138736,0.031148998066782924,0.035268997773528044,0.039366751909255975,0.0450330004096031,0.011767379451272474
366,400.0,-0.22744286213070153,0.009624016259614133,-0.2480689883232116,-0.23461651057004923,-0.22759699821472165,-0.22066175192594523,-0.2052140086889267,400.0,0.092152647357434,0.003939663572640244,0.0822429955005645,0.0890879966318607,0.09221649542450899,0.09492024779319763,0.1016640067100524,400.0,0.0375265201553702,0.004705534251730373,0.0281369984149932,0.033127252943813745,0.03744249790906905,0.04170150216668843,0.0477489978075027,0.01141423193321011
367,400.0,-0.22372005246579646,0.009565880891336231,-0.2445569932460785,-0.23090825974941254,-0.22382249683141706,-0.2169670052826404,-0.2012460082769394,400.0,0.09662750968709584,0.0038055994774522164,0.0872109979391098,0.09353925660252567,0.09670300036668775,0.09920000471174714,0.105784997344017,400.0,0.05879496233537788,0.006384018028319087,0.0459829978644847,0.05317899864166972,0.058789998292922904,0.06437199562788001,0.0727600008249282,0.012113808269735796
368,400.0,-0.24361634068191051,0.011941282805960633,-0.2691600322723388,-0.25216250121593475,-0.24382898956537247,-0.23458499088883392,-0.2166330069303512,400.0,-0.01923921255394812,0.005521467443341495,-0.0297669991850852,-0.023618751205503875,-0.019841500557959052,-0.0150177495088428,-0.0065719988197088,400.0,-0.0031498475186526563,0.0050465698599153775,-0.0156090036034584,-0.0067950021475553,-0.00312700122594825,0.000650502741336775,0.0085260048508644,0.01409073117800554
369,400.0,-0.25518086228519676,0.012444055974550962,-0.2815430164337158,-0.2642207443714142,-0.2555789947509765,-0.2457489855587482,-0.2274570167064666,400.0,-0.022667192497756287,0.005336727730278784,-0.0331260003149509,-0.0267547499388456,-0.0232919985428452,-0.018515000119805298,-0.0099309999495744,400.0,-0.007443745024502234,0.005275563298281924,-0.0209070071578025,-0.011382251977920475,-0.0077175013720989,-0.0031829979270696,0.0046759992837905,0.014531578031276
370,400.0,-0.21554053984582425,0.009956670559256399,-0.2373650074005127,-0.22247524932026858,-0.2155724838376045,-0.20940924063324926,-0.1894500106573104,400.0,0.022277092351578133,0.004691839403094198,0.012338999658823,0.018078000750392627,0.02177450060844415,0.02672275016084305,0.0332160033285617,400.0,0.11554692499339576,0.014133348388279308,0.0863329991698265,0.10461525246500966,0.11648749560117719,0.1260777525603771,0.1451970040798187,0.017913687009503874
371,400.0,-0.23065008476376533,0.010072747219360053,-0.2531239986419678,-0.23802300170063967,-0.2302419915795326,-0.22393249720335,-0.2043230086565017,400.0,0.023361622509546525,0.0033713204994162767,0.0150029994547367,0.020661750808358175,0.0227614995092153,0.026113749947398825,0.0330850034952163,400.0,0.12258608223870393,0.013460643411343074,0.0947939977049827,0.11224399693310255,0.1233255006372928,0.13282549381256098,0.1507109999656677,0.017146864421877368
372,400.0,-0.23270552959293128,0.009922084622280614,-0.2546829879283905,-0.23984675109386444,-0.2323160097002983,-0.22573374211788172,-0.2076370120048523,400.0,0.05054016732610757,0.0032789176122364353,0.0412720032036304,0.04802174866199492,0.0504749976098537,0.0529524972662329,0.0596029981970787,400.0,0.11638082254678007,0.01202798358217509,0.0915319994091987,0.10697275400161743,0.1173390001058578,0.12562400475144384,0.1406819969415664,0.015933344062456105
373,400.0,-0.2270914149656892,0.010714321593665548,-0.2503820061683655,-0.23494799062609667,-0.22700449824333185,-0.2198310084640979,-0.20175501704216,400.0,-0.024740200121886984,0.006736020717005312,-0.0371729992330074,-0.030224502086639377,-0.025772500783205,-0.019414499402046176,-0.0092919990420341,400.0,0.008831712501123502,0.004896108246118464,-0.0040580034255981,0.00547625124454495,0.009001500904560051,0.012374002486467325,0.0198069959878921,0.013569912979460178
374,400.0,-0.2158373075723648,0.009525269723197971,-0.2366300076246261,-0.22247849032282827,-0.21597298979759216,-0.2092567607760429,-0.1929890066385269,400.0,-0.01888294504489745,0.007168799038371524,-0.031785998493433,-0.024826249107718426,-0.0198560012504458,-0.013227499090135075,-0.0026829987764358,400.0,0.009018579861149147,0.0051298881390975486,-0.0046750009059906,0.0056760013103485,0.0094064958393573,0.0126397516578435,0.0207659974694252,0.012978374138230187
375,400.0,-0.2179519173130393,0.010096779203274928,-0.2399130165576934,-0.2250580005347728,-0.21808899939060206,-0.21119250357151026,-0.1940300166606903,400.0,-0.013467425042763303,0.00683698985214892,-0.0259039998054504,-0.0193124986253678,-0.01445400062948465,-0.007948999293148476,0.0018320009112358,400.0,0.005965197589248381,0.005148843331420422,-0.0078970044851303,0.0025377478450536,0.0062939971685409,0.009691249579191175,0.0176889970898628,0.01323631248382966
